16,9,4,false
17,9,4,false
18,9,4,false
19,9,4,false
20,9,4,false
21,9,4,false
22,9,4,false
23,9,4,false
24,9,4,false
25,9,4,false
26,9,4,false
27,9,4,false
28,9,4,false
29,9,4,false
30,9,4,false
31,9,4,false
32,9,4,false
33,9,4,false
34,9,4,false
35,9,4,false
36,9,4,false
37,9,4,false
38,9,4,false
39,9,4,false
40,9,4,false
41,9,4,false
42,9,4,false
43,9,4,false
44,9,4,false
45,9,4,false
46,9,4,false
47,9,4,false
48,9,4,false
49,9,4,false
50,9,4,false
51,9,4,false
52,9,4,false
53,9,4,false
54,9,4,false
55,9,4,false
56,9,4,false
57,9,4,false
58,9,4,false
59,9,4,false
60,9,4,false
61,9,4,false
62,9,4,false
63,9,4,false
64,9,4,false
65,9,4,false
66,9,4,false
67,9,4,false
68,9,4,false
69,9,4,false
70,9,4,false
71,9,4,false
72,9,4,false
73,9,4,false
74,9,4,false
75,9,4,false
76,9,4,false
77,9,4,false
78,9,4,false
79,9,4,false
80,9,4,false
81,9,4,false
82,9,4,false
83,9,4,false
84,9,4,false
85,9,4,false
86,9,4,false
87,9,4,false
88,9,4,false
89,9,4,false
90,9,4,false
91,9,4,false
92,9,4,false
93,9,4,false
94,9,4,false
95,9,4,false
96,9,4,false
97,9,4,false
98,9,4,false
99,9,4,false
100,9,4,false
1,12,5,false
2,12,5,false
3,12,5,false
4,12,5,false
5,12,5,false
6,12,5,false
7,12,5,false
8,12,5,false
9,12,5,false
10,12,5,false
11,12,5,false
12,12,5,false
13,12,5,false
14,12,5,false
15,12,5,false
16,12,5,false
17,12,5,false
18,12,5,false
19,12,5,false
20,12,5,false
21,12,5,false
22,12,5,false
23,12,5,false
24,12,5,false
25,12,5,false
26,12,5,false
27,12,5,false
28,12,5,false
29,12,5,false
30,12,5,false
31,12,5,false
32,12,5,false
33,12,5,false
34,12,5,false
35,12,5,false
36,12,5,false
37,12,5,false
38,12,5,false
39,12,5,false
40,12,5,false
41,12,5,false
42,12,5,false
43,12,5,false
44,12,5,false
45,12,5,false
46,12,5,false
47,12,5,false
48,12,5,false
49,12,5,false
50,12,5,false
51,12,5,false
52,12,5,false
53,12,5,false
54,12,5,false
55,12,5,false
56,12,5,false
57,12,5,false
58,12,5,false
59,12,5,false
60,12,5,false
61,12,5,false
62,12,5,false
63,12,5,false
64,12,5,false
65,12,5,false
66,12,5,false
67,12,5,false
68,12,5,false
69,12,5,false
70,12,5,false
71,12,5,false
72,12,5,false
73,12,5,false
74,12,5,false
75,12,5,false
76,12,5,false
77,12,5,false
78,12,5,false
79,12,5,false
80,12,5,false
81,12,5,false
82,12,5,false
83,12,5,false
84,12,5,false
85,12,5,false
86,12,5,false
87,12,5,false
88,12,5,false
89,12,5,false
90,12,5,false
91,12,5,false
92,12,5,false
93,12,5,false
94,12,5,false
95,12,5,false
96,12,5,false
97,12,5,false
98,12,5,false
99,12,5,false
100,12,5,false
1,18,6,false
2,18,6,false
3,18,6,false
4,18,6,false
5,18,6,false
6,18,6,false
7,18,6,false
8,18,6,false
9,18,6,false
10,18,6,false
11,18,6,false
12,18,6,false
13,18,6,false
14,18,6,false
15,18,6,false
16,18,6,false
17,18,6,false
18,18,6,false
19,18,6,false
20,18,6,false
21,18,6,false
22,18,6,false
23,18,6,false
24,18,6,false
25,18,6,false
26,18,6,false
27,18,6,false
28,18,6,false
29,18,6,false
30,18,6,false
31,18,6,false
32,18,6,false
33,18,6,false
34,18,6,false
35,18,6,false
36,18,6,false
37,18,6,false
38,18,6,false
39,18,6,false
40,18,6,false
41,18,6,false
42,18,6,false
43,18,6,false
44,18,6,false
45,18,6,false
46,18,6,false
47,18,6,false
48,18,6,false
49,18,6,false
50,18,6,false
51,18,6,false
52,18,6,false
53,18,6,false
54,18,6,false
55,18,6,false
56,18,6,false
57,18,6,false
58,18,6,false
59,18,6,false
60,18,6,false
61,18,6,false
62,18,6,false
63,18,6,false
64,18,6,false
65,18,6,false
66,18,6,false
67,18,6,false
68,18,6,false
69,18,6,false
70,18,6,false
71,18,6,false
72,18,6,false
73,18,6,false
74,18,6,false
75,18,6,false
76,18,6,false
77,18,6,false
78,18,6,false
79,18,6,false
80,18,6,false
81,18,6,false
82,18,6,false
83,18,6,false
84,18,6,false
85,18,6,false
86,18,6,false
87,18,6,false
88,18,6,false
89,18,6,false
90,18,6,false
91,18,6,false
92,18,6,false
93,18,6,false
94,18,6,false
95,18,6,false
96,18,6,false
97,18,6,false
98,18,6,false
99,18,6,false
100,18,6,false
